index,Tanggal,Musim,Tahun,Bulan,Hari,Libur,Kerja,Cuaca,Suhu,Suhu_Terasa,Kategori_Suhu_Terasa,Kelembapan,Kategori_Kelembapan,Kecepatan_Angin,Kategori_Angin,Non_member,Member,Total
279,2011-10-06,Musim Gugur,2011,Oktober,Kamis,Tidak,Ya,Cerah/Berawan,20.260847000000002,24.02125,Nyaman,62.083299999999994,Lembap,9.041917999999999,Tenang,639,4126,4765
280,2011-10-07,Musim Gugur,2011,Oktober,Jumat,Tidak,Ya,Cerah/Berawan,20.944153,25.2202,Hangat,68.41669999999999,Lembap,1.5002439,Tenang,949,4036,4985
281,2011-10-08,Musim Gugur,2011,Oktober,Sabtu,Tidak,Tidak,Cerah/Berawan,21.388347,25.6621,Hangat,70.125,Lembap,3.0420814,Tenang,2235,3174,5409
282,2011-10-09,Musim Gugur,2011,Oktober,Minggu,Tidak,Tidak,Cerah/Berawan,22.174153,26.19915,Hangat,72.75,Lembap,4.251150000000001,Tenang,2397,3114,5511
283,2011-10-10,Musim Gugur,2011,Oktober,Senin,Ya,Tidak,Cerah/Berawan,23.404153,27.14625,Hangat,73.375,Lembap,2.8343814,Tenang,1514,3603,5117
284,2011-10-11,Musim Gugur,2011,Oktober,Selasa,Tidak,Ya,Kabut/Berawan,23.233347000000002,27.3048,Hangat,80.875,Sangat Lembap,9.583814,Tenang,667,3896,4563
285,2011-10-12,Musim Gugur,2011,Oktober,Rabu,Tidak,Ya,Hujan/Salju Ringan,22.276653,25.885849999999998,Hangat,90.625,Ekstrem Lembap,16.62605,Sepoi Sepoi,217,2199,2416
286,2011-10-13,Musim Gugur,2011,Oktober,Kamis,Tidak,Ya,Kabut/Berawan,24.155847,27.5902,Hangat,89.6667,Ekstrem Lembap,9.499729,Tenang,290,2623,2913
287,2011-10-14,Musim Gugur,2011,Oktober,Jumat,Tidak,Ya,Kabut/Berawan,22.584153,26.48375,Hangat,71.625,Lembap,15.000161,Sepoi Sepoi,529,3115,3644
288,2011-10-15,Musim Gugur,2011,Oktober,Sabtu,Tidak,Tidak,Cerah/Berawan,20.773346999999998,24.936249999999998,Nyaman,48.3333,Nyaman,17.291561,Sepoi Sepoi,1899,3318,5217
289,2011-10-16,Musim Gugur,2011,Oktober,Minggu,Tidak,Tidak,Cerah/Berawan,20.978347,25.1577,Hangat,48.6667,Nyaman,18.875039,Sepoi Sepoi,1748,3293,5041
290,2011-10-17,Musim Gugur,2011,Oktober,Senin,Tidak,Ya,Cerah/Berawan,21.900847,25.53625,Hangat,57.958299999999994,Nyaman,11.750393,Sepoi Sepoi,713,3857,4570
291,2011-10-18,Musim Gugur,2011,Oktober,Selasa,Tidak,Ya,Kabut/Berawan,21.8325,26.13605,Hangat,70.1667,Lembap,7.375829,Tenang,637,4111,4748
292,2011-10-19,Musim Gugur,2011,Oktober,Rabu,Tidak,Ya,Hujan/Salju Ringan,22.211299,25.6924,Hangat,89.52170000000001,Ekstrem Lembap,16.303713,Sepoi Sepoi,254,2170,2424
293,2011-10-20,Musim Gugur,2011,Oktober,Kamis,Tidak,Ya,Cerah/Berawan,19.509153,23.32625,Nyaman,63.625,Lembap,28.292425,Sedang,471,3724,4195
294,2011-10-21,Musim Gugur,2011,Oktober,Jumat,Tidak,Ya,Cerah/Berawan,17.5275,21.1798,Nyaman,57.4167,Nyaman,14.833532,Sepoi Sepoi,676,3628,4304
295,2011-10-22,Musim Gugur,2011,Oktober,Sabtu,Tidak,Tidak,Cerah/Berawan,17.322499999999998,21.2746,Nyaman,62.916700000000006,Lembap,6.2086689,Tenang,1499,2809,4308
296,2011-10-23,Musim Gugur,2011,Oktober,Minggu,Tidak,Tidak,Cerah/Berawan,17.288347,21.11665,Nyaman,74.125,Lembap,6.6673375,Tenang,1619,2762,4381
297,2011-10-24,Musim Gugur,2011,Oktober,Senin,Tidak,Ya,Cerah/Berawan,18.996653,22.85335,Nyaman,77.2083,Sangat Lembap,7.959064,Tenang,699,3488,4187
298,2011-10-25,Musim Gugur,2011,Oktober,Selasa,Tidak,Ya,Cerah/Berawan,19.338347,23.16875,Nyaman,62.291700000000006,Lembap,11.166086,Sepoi Sepoi,695,3992,4687
299,2011-10-26,Musim Gugur,2011,Oktober,Rabu,Tidak,Ya,Kabut/Berawan,19.850847,23.6423,Nyaman,72.04169999999999,Lembap,9.959014,Tenang,404,3490,3894
300,2011-10-27,Musim Gugur,2011,Oktober,Kamis,Tidak,Ya,Kabut/Berawan,19.27,22.8523,Nyaman,81.2917,Sangat Lembap,13.250121,Sepoi Sepoi,240,2419,2659
301,2011-10-28,Musim Gugur,2011,Oktober,Jumat,Tidak,Ya,Kabut/Berawan,13.564153,15.9406,Nyaman,58.58330000000001,Nyaman,15.375093,Sepoi Sepoi,456,3291,3747
302,2011-10-29,Musim Gugur,2011,Oktober,Sabtu,Tidak,Tidak,Hujan/Salju Ringan,10.420846999999998,11.39565,Dingin,88.25,Ekstrem Lembap,23.541857,Sedang,57,570,627
303,2011-10-30,Musim Gugur,2011,Oktober,Minggu,Tidak,Tidak,Cerah/Berawan,13.085847,16.06645,Nyaman,62.375,Lembap,11.833339,Sepoi Sepoi,885,2446,3331
304,2011-10-31,Musim Gugur,2011,Oktober,Senin,Tidak,Ya,Cerah/Berawan,13.940000000000001,17.803150000000002,Nyaman,70.3333,Lembap,7.12545,Tenang,362,3307,3669
305,2011-11-01,Musim Gugur,2011,November,Selasa,Tidak,Ya,Cerah/Berawan,16.434153,19.8544,Nyaman,68.375,Lembap,9.083257,Tenang,410,3658,4068
306,2011-11-02,Musim Gugur,2011,November,Rabu,Tidak,Ya,Cerah/Berawan,15.477500000000001,19.50665,Nyaman,71.875,Lembap,5.5001439,Tenang,370,3816,4186
307,2011-11-03,Musim Gugur,2011,November,Kamis,Tidak,Ya,Cerah/Berawan,16.741653,20.296049999999997,Nyaman,70.20830000000001,Lembap,9.166739,Tenang,318,3656,3974
308,2011-11-04,Musim Gugur,2011,November,Jumat,Tidak,Ya,Kabut/Berawan,16.536653,20.1696,Nyaman,62.25000000000001,Lembap,18.209193,Sepoi Sepoi,470,3576,4046
309,2011-11-05,Musim Gugur,2011,November,Sabtu,Tidak,Tidak,Cerah/Berawan,13.393346999999999,16.1927,Nyaman,51.916700000000006,Nyaman,12.667154,Sepoi Sepoi,1156,2770,3926
310,2011-11-06,Musim Gugur,2011,November,Minggu,Tidak,Tidak,Cerah/Berawan,14.281653,18.117900000000002,Nyaman,73.4583,Lembap,6.1676314,Tenang,952,2697,3649
311,2011-11-07,Musim Gugur,2011,November,Senin,Tidak,Ya,Cerah/Berawan,16.195,20.04355,Nyaman,75.875,Sangat Lembap,3.834075,Tenang,373,3662,4035
312,2011-11-08,Musim Gugur,2011,November,Selasa,Tidak,Ya,Cerah/Berawan,16.741653,20.6123,Nyaman,72.16669999999999,Lembap,4.6255125,Tenang,376,3829,4205
313,2011-11-09,Musim Gugur,2011,November,Rabu,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.453950000000003,Nyaman,75.83330000000001,Sangat Lembap,4.1671186,Tenang,305,3804,4109
314,2011-11-10,Musim Gugur,2011,November,Kamis,Tidak,Ya,Kabut/Berawan,15.58,18.68605,Nyaman,81.3333,Sangat Lembap,12.667489000000002,Sepoi Sepoi,190,2743,2933
315,2011-11-11,Musim Gugur,2011,November,Jumat,Ya,Tidak,Cerah/Berawan,13.290847,15.34085,Nyaman,44.625,Nyaman,21.083225,Sedang,440,2928,3368
316,2011-11-12,Musim Gugur,2011,November,Sabtu,Tidak,Tidak,Cerah/Berawan,14.623347,17.8971,Nyaman,55.2917,Nyaman,14.208154,Sepoi Sepoi,1275,2792,4067
317,2011-11-13,Musim Gugur,2011,November,Minggu,Tidak,Tidak,Cerah/Berawan,18.074153,21.5275,Nyaman,45.8333,Nyaman,18.875307,Sepoi Sepoi,1004,2713,3717
318,2011-11-14,Musim Gugur,2011,November,Senin,Tidak,Ya,Cerah/Berawan,21.73,26.2306,Hangat,58.7083,Nyaman,20.541932,Sedang,595,3891,4486
319,2011-11-15,Musim Gugur,2011,November,Selasa,Tidak,Ya,Kabut/Berawan,21.73,25.37895,Hangat,68.875,Lembap,13.375411,Sepoi Sepoi,449,3746,4195
320,2011-11-16,Musim Gugur,2011,November,Rabu,Tidak,Ya,Hujan/Salju Ringan,18.723347,22.5994,Nyaman,93.0,Ekstrem Lembap,9.167543,Tenang,145,1672,1817
321,2011-11-17,Musim Gugur,2011,November,Kamis,Tidak,Ya,Kabut/Berawan,14.008347,16.16105,Nyaman,57.5833,Nyaman,20.459254,Sedang,139,2914,3053
322,2011-11-18,Musim Gugur,2011,November,Jumat,Tidak,Ya,Cerah/Berawan,11.240847,13.63605,Dingin,41.0,Nyaman,11.291711,Sepoi Sepoi,245,3147,3392
323,2011-11-19,Musim Gugur,2011,November,Sabtu,Tidak,Tidak,Cerah/Berawan,13.495847,16.22415,Nyaman,50.208299999999994,Nyaman,15.041232,Sepoi Sepoi,943,2720,3663
324,2011-11-20,Musim Gugur,2011,November,Minggu,Tidak,Tidak,Kabut/Berawan,18.996653,22.8529,Nyaman,68.45830000000001,Lembap,12.45865,Sepoi Sepoi,787,2733,3520
325,2011-11-21,Musim Gugur,2011,November,Senin,Tidak,Ya,Hujan/Salju Ringan,18.3475,22.2531,Nyaman,91.0,Ekstrem Lembap,9.249618,Tenang,220,2545,2765
326,2011-11-22,Musim Gugur,2011,November,Selasa,Tidak,Ya,Hujan/Salju Ringan,17.083347,21.0848,Nyaman,96.25,Ekstrem Lembap,7.959064,Tenang,69,1538,1607
327,2011-11-23,Musim Gugur,2011,November,Rabu,Tidak,Ya,Kabut/Berawan,18.074153,21.52685,Nyaman,75.79169999999999,Sangat Lembap,22.500275,Sedang,112,2454,2566
328,2011-11-24,Musim Gugur,2011,November,Kamis,Ya,Tidak,Cerah/Berawan,15.306653,18.62355,Nyaman,54.9167,Nyaman,11.209368000000001,Sepoi Sepoi,560,935,1495
329,2011-11-25,Musim Gugur,2011,November,Jumat,Tidak,Ya,Cerah/Berawan,15.375,19.033549999999998,Nyaman,64.375,Lembap,6.6260186,Tenang,1095,1697,2792
330,2011-11-26,Musim Gugur,2011,November,Sabtu,Tidak,Tidak,Cerah/Berawan,15.409152999999998,19.254350000000002,Nyaman,68.1667,Lembap,4.5841936,Tenang,1249,1819,3068
331,2011-11-27,Musim Gugur,2011,November,Minggu,Tidak,Tidak,Cerah/Berawan,18.825847,22.79,Nyaman,69.8333,Lembap,13.999918,Sepoi Sepoi,810,2261,3071
332,2011-11-28,Musim Gugur,2011,November,Senin,Tidak,Ya,Cerah/Berawan,20.642598,24.5061,Nyaman,74.3043,Lembap,9.522174,Tenang,253,3614,3867
333,2011-11-29,Musim Gugur,2011,November,Selasa,Tidak,Ya,Kabut/Berawan,18.791653,22.56875,Nyaman,83.08330000000001,Sangat Lembap,17.292164,Sepoi Sepoi,96,2818,2914
334,2011-11-30,Musim Gugur,2011,November,Rabu,Tidak,Ya,Cerah/Berawan,13.325000000000001,15.561050000000002,Nyaman,61.3333,Lembap,18.167586,Sepoi Sepoi,188,3425,3613
335,2011-12-01,Musim Dingin,2011,Desember,Kamis,Tidak,Ya,Cerah/Berawan,12.8125,15.2777,Nyaman,52.4583,Nyaman,14.750586,Sepoi Sepoi,182,3545,3727
336,2011-12-02,Musim Dingin,2011,Desember,Jumat,Tidak,Ya,Cerah/Berawan,12.880847,16.571649999999998,Nyaman,62.583299999999994,Lembap,6.750518,Tenang,268,3672,3940
337,2011-12-03,Musim Dingin,2011,Desember,Sabtu,Tidak,Tidak,Cerah/Berawan,12.265847,15.530199999999999,Nyaman,61.291700000000006,Lembap,6.4174811,Tenang,706,2908,3614
338,2011-12-04,Musim Dingin,2011,Desember,Minggu,Tidak,Tidak,Cerah/Berawan,13.564153,17.455000000000002,Nyaman,77.5833,Sangat Lembap,5.6252061,Tenang,634,2851,3485
339,2011-12-05,Musim Dingin,2011,Desember,Senin,Tidak,Ya,Kabut/Berawan,15.819153,19.696250000000003,Nyaman,82.70830000000001,Sangat Lembap,4.1679561000000005,Tenang,233,3578,3811
340,2011-12-06,Musim Dingin,2011,Desember,Selasa,Tidak,Ya,Hujan/Salju Ringan,18.962500000000002,22.82,Nyaman,94.9583,Ekstrem Lembap,15.583061,Sepoi Sepoi,126,2468,2594
341,2011-12-07,Musim Dingin,2011,Desember,Rabu,Tidak,Ya,Hujan/Salju Ringan,16.81,20.0123,Nyaman,97.04169999999999,Ekstrem Lembap,17.833725,Sepoi Sepoi,50,655,705
342,2011-12-08,Musim Dingin,2011,Desember,Kamis,Tidak,Ya,Cerah/Berawan,10.899153,12.8469,Dingin,57.99999999999999,Nyaman,16.083886,Sepoi Sepoi,150,3172,3322
343,2011-12-09,Musim Dingin,2011,Desember,Jumat,Tidak,Ya,Cerah/Berawan,11.924153,15.877099999999999,Nyaman,69.58330000000001,Lembap,5.5420189,Tenang,261,3359,3620
344,2011-12-10,Musim Dingin,2011,Desember,Sabtu,Tidak,Tidak,Cerah/Berawan,11.275,13.320599999999999,Dingin,50.74999999999999,Nyaman,15.625807,Sepoi Sepoi,502,2688,3190
345,2011-12-11,Musim Dingin,2011,Desember,Minggu,Tidak,Tidak,Cerah/Berawan,9.054153,12.6577,Dingin,49.0,Nyaman,4.458293899999999,Tenang,377,2366,2743
346,2011-12-12,Musim Dingin,2011,Desember,Senin,Tidak,Ya,Cerah/Berawan,9.771652999999999,13.5098,Dingin,67.08330000000001,Lembap,4.251150000000001,Tenang,143,3167,3310
347,2011-12-13,Musim Dingin,2011,Desember,Selasa,Tidak,Ya,Cerah/Berawan,11.5825,15.0569,Nyaman,59.0,Nyaman,9.41685,Tenang,155,3368,3523
348,2011-12-14,Musim Dingin,2011,Desember,Rabu,Tidak,Ya,Kabut/Berawan,13.0175,16.9181,Nyaman,66.375,Lembap,4.0842061,Tenang,178,3562,3740
349,2011-12-15,Musim Dingin,2011,Desember,Kamis,Tidak,Ya,Kabut/Berawan,17.322499999999998,20.61185,Nyaman,63.416700000000006,Lembap,17.958814,Sepoi Sepoi,181,3528,3709
350,2011-12-16,Musim Dingin,2011,Desember,Jumat,Tidak,Ya,Kabut/Berawan,15.375,17.99125,Nyaman,50.0417,Nyaman,17.458525,Sepoi Sepoi,178,3399,3577
351,2011-12-17,Musim Dingin,2011,Desember,Sabtu,Tidak,Tidak,Kabut/Berawan,10.591652999999999,12.46855,Dingin,56.0833,Nyaman,16.292189,Sepoi Sepoi,275,2464,2739
352,2011-12-18,Musim Dingin,2011,Desember,Minggu,Tidak,Tidak,Cerah/Berawan,9.771652999999999,12.27895,Dingin,58.62500000000001,Nyaman,11.375193000000001,Sepoi Sepoi,220,2211,2431
353,2011-12-19,Musim Dingin,2011,Desember,Senin,Tidak,Ya,Cerah/Berawan,11.343347,14.04665,Dingin,63.74999999999999,Lembap,11.584031999999999,Sepoi Sepoi,260,3143,3403
354,2011-12-20,Musim Dingin,2011,Desember,Selasa,Tidak,Ya,Kabut/Berawan,15.819153,19.822699999999998,Nyaman,59.5417,Nyaman,4.1252436,Tenang,216,3534,3750
355,2011-12-21,Musim Dingin,2011,Desember,Rabu,Tidak,Ya,Kabut/Berawan,17.561653,21.40085,Nyaman,85.83330000000001,Ekstrem Lembap,14.8338,Sepoi Sepoi,107,2553,2660
356,2011-12-22,Musim Dingin,2011,Desember,Kamis,Tidak,Ya,Kabut/Berawan,17.356653,21.306050000000003,Nyaman,75.75,Sangat Lembap,3.1674249999999997,Tenang,227,2841,3068
357,2011-12-23,Musim Dingin,2011,Desember,Jumat,Tidak,Ya,Cerah/Berawan,15.306653,18.87565,Nyaman,68.625,Lembap,18.374482,Sepoi Sepoi,163,2046,2209
358,2011-12-24,Musim Dingin,2011,Desember,Sabtu,Tidak,Tidak,Cerah/Berawan,12.4025,14.9621,Dingin,54.25,Nyaman,12.750368,Sepoi Sepoi,155,856,1011
359,2011-12-25,Musim Dingin,2011,Desember,Minggu,Tidak,Tidak,Cerah/Berawan,11.266103,13.998050000000001,Dingin,68.13040000000001,Lembap,10.391097,Sepoi Sepoi,303,451,754
360,2011-12-26,Musim Dingin,2011,Desember,Senin,Ya,Tidak,Cerah/Berawan,13.191299,15.77675,Nyaman,50.6957,Nyaman,16.044155,Sepoi Sepoi,430,887,1317
361,2011-12-27,Musim Dingin,2011,Desember,Selasa,Tidak,Ya,Kabut/Berawan,13.325000000000001,16.38165,Nyaman,76.25,Sangat Lembap,12.62615,Sepoi Sepoi,103,1059,1162
362,2011-12-28,Musim Dingin,2011,Desember,Rabu,Tidak,Ya,Cerah/Berawan,12.264330000000001,13.9987,Dingin,50.39130000000001,Nyaman,19.695386999999997,Sepoi Sepoi,255,2047,2302
363,2011-12-29,Musim Dingin,2011,Desember,Kamis,Tidak,Ya,Cerah/Berawan,10.181653,13.194600000000001,Dingin,57.4167,Nyaman,8.000604000000001,Tenang,254,2169,2423
364,2011-12-30,Musim Dingin,2011,Desember,Jumat,Tidak,Ya,Cerah/Berawan,12.778347000000002,15.9406,Nyaman,63.6667,Lembap,9.000579,Tenang,491,2508,2999
365,2011-12-31,Musim Dingin,2011,Desember,Sabtu,Tidak,Tidak,Cerah/Berawan,16.81,20.70605,Nyaman,61.583299999999994,Lembap,14.750318,Sepoi Sepoi,665,1820,2485
366,2012-01-01,Musim Dingin,2012,Januari,Minggu,Tidak,Tidak,Cerah/Berawan,15.17,18.78105,Nyaman,69.25,Lembap,12.875189,Sepoi Sepoi,686,1608,2294
367,2012-01-02,Musim Dingin,2012,Januari,Senin,Ya,Tidak,Cerah/Berawan,11.194763,12.615199999999998,Dingin,38.130399999999995,Kering,22.087555,Sedang,244,1707,1951
368,2012-01-03,Musim Dingin,2012,Januari,Selasa,Tidak,Ya,Cerah/Berawan,6.1499999999999995,6.31375,Dingin,44.125,Nyaman,24.499957000000002,Sedang,89,2147,2236
369,2012-01-04,Musim Dingin,2012,Januari,Rabu,Tidak,Ya,Kabut/Berawan,4.4075,5.96685,Dingin,41.4583,Nyaman,12.3749,Sepoi Sepoi,95,2273,2368
370,2012-01-05,Musim Dingin,2012,Januari,Kamis,Tidak,Ya,Cerah/Berawan,10.899153,13.9206,Dingin,52.416700000000006,Nyaman,8.709128999999999,Tenang,140,3132,3272
371,2012-01-06,Musim Dingin,2012,Januari,Jumat,Tidak,Ya,Cerah/Berawan,13.700847,17.01335,Nyaman,54.2083,Nyaman,11.249836,Sepoi Sepoi,307,3791,4098
372,2012-01-07,Musim Dingin,2012,Januari,Sabtu,Tidak,Tidak,Cerah/Berawan,16.126653,19.53895,Nyaman,53.1667,Nyaman,11.708786,Sepoi Sepoi,1070,3451,4521
373,2012-01-08,Musim Dingin,2012,Januari,Minggu,Tidak,Tidak,Cerah/Berawan,13.8375,17.012900000000002,Nyaman,46.5,Nyaman,12.833314,Sepoi Sepoi,599,2826,3425
374,2012-01-09,Musim Dingin,2012,Januari,Senin,Tidak,Ya,Kabut/Berawan,9.190847,12.37395,Dingin,70.1667,Lembap,6.6263000000000005,Tenang,106,2270,2376
375,2012-01-10,Musim Dingin,2012,Januari,Selasa,Tidak,Ya,Cerah/Berawan,12.656536000000001,15.9413,Nyaman,64.65220000000001,Lembap,12.565984,Sepoi Sepoi,173,3425,3598
376,2012-01-11,Musim Dingin,2012,Januari,Rabu,Tidak,Ya,Kabut/Berawan,11.240847,14.14105,Dingin,84.75,Sangat Lembap,8.791807,Tenang,92,2085,2177
377,2012-01-12,Musim Dingin,2012,Januari,Kamis,Tidak,Ya,Kabut/Berawan,15.682500000000001,19.0969,Nyaman,80.2917,Sangat Lembap,12.124789,Sepoi Sepoi,269,3828,4097
378,2012-01-13,Musim Dingin,2012,Januari,Jumat,Tidak,Ya,Cerah/Berawan,11.240847,12.4681,Dingin,50.74999999999999,Nyaman,25.333236,Sedang,174,3040,3214
379,2012-01-14,Musim Dingin,2012,Januari,Sabtu,Tidak,Tidak,Cerah/Berawan,7.38,9.15435,Dingin,45.75,Nyaman,12.541260999999999,Sepoi Sepoi,333,2160,2493
380,2012-01-15,Musim Dingin,2012,Januari,Minggu,Tidak,Tidak,Cerah/Berawan,6.833347000000001,8.081249999999999,Dingin,41.9167,Nyaman,16.834286,Sepoi Sepoi,284,2027,2311
381,2012-01-16,Musim Dingin,2012,Januari,Senin,Ya,Tidak,Cerah/Berawan,7.79,9.53315,Dingin,52.25,Nyaman,15.500986000000001,Sepoi Sepoi,217,2081,2298
382,2012-01-17,Musim Dingin,2012,Januari,Selasa,Tidak,Ya,Kabut/Berawan,15.294763,18.2139,Nyaman,71.6087,Lembap,23.39171,Sedang,127,2808,2935
383,2012-01-18,Musim Dingin,2012,Januari,Rabu,Tidak,Ya,Cerah/Berawan,12.436653000000002,13.7627,Dingin,44.333299999999994,Nyaman,27.833743,Sedang,109,3267,3376
384,2012-01-19,Musim Dingin,2012,Januari,Kamis,Tidak,Ya,Cerah/Berawan,7.79,9.501900000000001,Dingin,49.75,Nyaman,14.750586,Sepoi Sepoi,130,3162,3292
385,2012-01-20,Musim Dingin,2012,Januari,Jumat,Tidak,Ya,Kabut/Berawan,8.9175,11.047899999999998,Dingin,45.0,Nyaman,13.58425,Sepoi Sepoi,115,3048,3163
386,2012-01-21,Musim Dingin,2012,Januari,Sabtu,Tidak,Tidak,Kabut/Berawan,7.106653,8.74375,Dingin,83.125,Sangat Lembap,14.917014,Sepoi Sepoi,67,1234,1301
387,2012-01-22,Musim Dingin,2012,Januari,Minggu,Tidak,Tidak,Kabut/Berawan,6.6625000000000005,8.1125,Dingin,79.625,Sangat Lembap,13.375746000000001,Sepoi Sepoi,196,1781,1977
388,2012-01-23,Musim Dingin,2012,Januari,Senin,Tidak,Ya,Kabut/Berawan,8.951653,12.152899999999999,Dingin,91.125,Ekstrem Lembap,7.417436,Tenang,145,2287,2432
389,2012-01-24,Musim Dingin,2012,Januari,Selasa,Tidak,Ya,Cerah/Berawan,14.0425,17.455399999999997,Nyaman,83.58330000000001,Sangat Lembap,8.292389,Tenang,439,3900,4339
390,2012-01-25,Musim Dingin,2012,Januari,Rabu,Tidak,Ya,Cerah/Berawan,12.060847,14.74105,Dingin,64.375,Lembap,10.791756999999999,Sepoi Sepoi,467,3803,4270
391,2012-01-26,Musim Dingin,2012,Januari,Kamis,Tidak,Ya,Kabut/Berawan,14.008347,17.8025,Nyaman,76.95830000000001,Sangat Lembap,4.9175186,Tenang,244,3831,4075
392,2012-01-27,Musim Dingin,2012,Januari,Jumat,Tidak,Ya,Kabut/Berawan,17.425,20.76915,Nyaman,74.125,Lembap,22.958689,Sedang,269,3187,3456
393,2012-01-28,Musim Dingin,2012,Januari,Sabtu,Tidak,Tidak,Cerah/Berawan,12.949152999999999,16.318949999999997,Nyaman,54.333299999999994,Nyaman,14.125542999999999,Sepoi Sepoi,775,3248,4023
394,2012-01-29,Musim Dingin,2012,Januari,Minggu,Tidak,Tidak,Cerah/Berawan,11.5825,13.63605,Dingin,31.125000000000004,Kering,16.08335,Sepoi Sepoi,558,2685,3243
395,2012-01-30,Musim Dingin,2012,Januari,Senin,Tidak,Ya,Cerah/Berawan,11.035847,13.13125,Dingin,40.0833,Nyaman,14.458064,Sepoi Sepoi,126,3498,3624
396,2012-01-31,Musim Dingin,2012,Januari,Selasa,Tidak,Ya,Cerah/Berawan,15.99,19.06585,Nyaman,41.6667,Nyaman,17.541739,Sepoi Sepoi,324,4185,4509
397,2012-02-01,Musim Dingin,2012,Februari,Rabu,Tidak,Ya,Cerah/Berawan,19.235847,23.326900000000002,Nyaman,50.79169999999999,Nyaman,12.667489000000002,Sepoi Sepoi,304,4275,4579
398,2012-02-02,Musim Dingin,2012,Februari,Kamis,Tidak,Ya,Kabut/Berawan,16.365847,19.94855,Nyaman,67.29169999999999,Lembap,12.541528999999999,Sepoi Sepoi,190,3571,3761
399,2012-02-03,Musim Dingin,2012,Februari,Jumat,Tidak,Ya,Cerah/Berawan,12.846652999999998,15.4673,Nyaman,52.6667,Nyaman,11.959232,Sepoi Sepoi,310,3841,4151
400,2012-02-04,Musim Dingin,2012,Februari,Sabtu,Tidak,Tidak,Kabut/Berawan,10.830846999999999,13.63625,Dingin,77.95830000000001,Sangat Lembap,8.167032,Tenang,384,2448,2832
401,2012-02-05,Musim Dingin,2012,Februari,Minggu,Tidak,Tidak,Kabut/Berawan,10.899153,13.22605,Dingin,68.7917,Lembap,11.791732000000001,Sepoi Sepoi,318,2629,2947
402,2012-02-06,Musim Dingin,2012,Februari,Senin,Tidak,Ya,Cerah/Berawan,11.586969,14.8213,Dingin,62.2174,Lembap,10.304599999999999,Sepoi Sepoi,206,3578,3784
403,2012-02-07,Musim Dingin,2012,Februari,Selasa,Tidak,Ya,Cerah/Berawan,14.520847,18.0552,Nyaman,49.625,Nyaman,9.874393000000001,Tenang,199,4176,4375
404,2012-02-08,Musim Dingin,2012,Februari,Rabu,Tidak,Ya,Kabut/Berawan,10.523347,13.321050000000001,Dingin,72.2917,Lembap,8.959307,Tenang,109,2693,2802
405,2012-02-09,Musim Dingin,2012,Februari,Kamis,Tidak,Ya,Cerah/Berawan,10.865,13.0994,Dingin,56.2083,Nyaman,13.000478999999999,Sepoi Sepoi,163,3667,3830
406,2012-02-10,Musim Dingin,2012,Februari,Jumat,Tidak,Ya,Kabut/Berawan,11.514153,14.6779,Dingin,54.0,Nyaman,7.834243000000001,Tenang,227,3604,3831
407,2012-02-11,Musim Dingin,2012,Februari,Sabtu,Tidak,Tidak,Hujan/Salju Ringan,9.190847,10.54335,Dingin,73.125,Lembap,19.416332,Sepoi Sepoi,192,1977,2169
408,2012-02-12,Musim Dingin,2012,Februari,Minggu,Tidak,Tidak,Cerah/Berawan,5.2275,5.0828999999999995,Dingin,46.4583,Nyaman,27.417204,Sedang,73,1456,1529
409,2012-02-13,Musim Dingin,2012,Februari,Senin,Tidak,Ya,Cerah/Berawan,9.1225,11.39565,Dingin,41.125,Nyaman,11.207961,Sepoi Sepoi,94,3328,3422
410,2012-02-14,Musim Dingin,2012,Februari,Selasa,Tidak,Ya,Kabut/Berawan,13.085847,16.697300000000002,Nyaman,50.875,Nyaman,9.458993,Tenang,135,3787,3922
411,2012-02-15,Musim Dingin,2012,Februari,Rabu,Tidak,Ya,Cerah/Berawan,14.281653,17.58145,Nyaman,53.125,Nyaman,12.167200000000001,Sepoi Sepoi,141,4028,4169
412,2012-02-16,Musim Dingin,2012,Februari,Kamis,Tidak,Ya,Kabut/Berawan,12.983346999999998,16.5081,Nyaman,75.29169999999999,Sangat Lembap,6.125475000000001,Tenang,74,2931,3005
413,2012-02-17,Musim Dingin,2012,Februari,Jumat,Tidak,Ya,Cerah/Berawan,14.076653,17.58145,Nyaman,63.4583,Lembap,13.791682,Sepoi Sepoi,349,3805,4154
414,2012-02-18,Musim Dingin,2012,Februari,Sabtu,Tidak,Tidak,Cerah/Berawan,14.213347,17.77125,Nyaman,53.4583,Nyaman,12.792243,Sepoi Sepoi,1435,2883,4318
415,2012-02-19,Musim Dingin,2012,Februari,Minggu,Tidak,Tidak,Kabut/Berawan,11.48,13.2894,Dingin,51.5833,Nyaman,16.958504,Sepoi Sepoi,618,2071,2689
416,2012-02-20,Musim Dingin,2012,Februari,Senin,Ya,Tidak,Cerah/Berawan,11.48,13.66955,Dingin,50.7826,Nyaman,15.348561,Sepoi Sepoi,502,2627,3129
417,2012-02-21,Musim Dingin,2012,Februari,Selasa,Tidak,Ya,Cerah/Berawan,11.800866000000001,14.755650000000001,Dingin,59.434799999999996,Nyaman,13.783039,Sepoi Sepoi,163,3614,3777
